,Survey Analysis,,,,,
,,,,,,
,,sticky no chicken,Giggling Squid,sticky no chickenGiggling Squid,,Rice Bowl
,,Family offer - red curry,Giggling Squid,Family offer - red curryGiggling Squid,,East Asian Curry
,,"Pad thai, squid",Giggling Squid,"Pad thai, squidGiggling Squid",,
,,Sticky chicken bundle,Giggling Squid,Sticky chicken bundleGiggling Squid,,Rice Bowl
,,Spicy bundle,Giggling Squid,Spicy bundleGiggling Squid,,
,,"Spicy curry, pad Thai, sticky chicken",Giggling Squid,"Spicy curry, pad Thai, sticky chickenGiggling Squid",,East Asian Curry
,,"Sticky no chicken and rice, kids Massaman, kids pad thai, Thai crackers",Giggling Squid,"Sticky no chicken and rice, kids Massaman, kids pad thai, Thai crackersGiggling Squid",,Rice Bowl
,,Sticky chicken and 2 children's meals,Giggling Squid,Sticky chicken and 2 children's mealsGiggling Squid,,Rice Bowl
,,Noodles and pad thai spring rolls,Giggling Squid,Noodles and pad thai spring rollsGiggling Squid,,
,,I don't remember! A curry of some sort and some sides,Giggling Squid,I don't remember! A curry of some sort and some sidesGiggling Squid,,East Asian Curry
,,"Sticky chicken, chicken green curry, pag tai",Giggling Squid,"Sticky chicken, chicken green curry, pag taiGiggling Squid",,East Asian Curry
,,"Chilli basil chicken, pad thai, sticky chicken",Giggling Squid,"Chilli basil chicken, pad thai, sticky chickenGiggling Squid",,Rice Bowl
,,"Sticky Chicken, Noodles and Jasmine Rice",Giggling Squid,"Sticky Chicken, Noodles and Jasmine RiceGiggling Squid",,Rice Bowl
,,Pad Thai,Giggling Squid,Pad ThaiGiggling Squid,,
,,Sticky chicken share cheeky sticky chicken child chicken pad Thai,Giggling Squid,Sticky chicken share cheeky sticky chicken child chicken pad ThaiGiggling Squid,,RIce Bowl
,,"sticky chicken, basil chicken, massaman",Giggling Squid,"sticky chicken, basil chicken, massamanGiggling Squid",,Rice Bowl
,,Family Thai option,Giggling Squid,Family Thai optionGiggling Squid,,
,,"Red curry, sticky chicken, spring roll, chick satay",Giggling Squid,"Red curry, sticky chicken, spring roll, chick satayGiggling Squid",,East Asian Curry
,,"Red curry, vegetable noodles, chicken pad Thai, prawn crackers",Giggling Squid,"Red curry, vegetable noodles, chicken pad Thai, prawn crackersGiggling Squid",,East Asian Curry
,,1,Giggling Squid,1Giggling Squid,,
,,"Kids Mild Chicken Massaman & Jasmine Rice (574 kcal), Thai Red Curry Vegetable & Jasmine Rice (771 kcal), Kids Sticky Chicken (348 kcal)",Giggling Squid,"Kids Mild Chicken Massaman & Jasmine Rice (574 kcal), Thai Red Curry Vegetable & Jasmine Rice (771 kcal), Kids Sticky Chicken (348 kcal)Giggling Squid",,East Asian Curry
,,Chicken,Giggling Squid,ChickenGiggling Squid,,
,,Chicken green Thai curry,Giggling Squid,Chicken green Thai curryGiggling Squid,,East Asian Curry
,,Can't remember,Giggling Squid,Can't rememberGiggling Squid,,
,,The family sticky chicken meals,Giggling Squid,The family sticky chicken mealsGiggling Squid,,Rice Bowl
,,"Sticky chicken, rice",Giggling Squid,"Sticky chicken, riceGiggling Squid",,Rice Bowl
,,Chilli chicken and rice,Giggling Squid,Chilli chicken and riceGiggling Squid,,East Asian Curry
,,Thai Red Curry,Giggling Squid,Thai Red CurryGiggling Squid,,East Asian Curry
,,Sticky chicken,Giggling Squid,Sticky chickenGiggling Squid,,Rice Bowl
,,Curry,Giggling Squid,CurryGiggling Squid,,East Asian Curry
,,crispy chicken,Giggling Squid,crispy chickenGiggling Squid,,Rice Bowl
,,Sticky chicken,Giggling Squid,Sticky chickenGiggling Squid,,Rice Bowl
,,"Family spicy set- Chicken and basil chilli, pad Thai and sticky chicken.",Giggling Squid,"Family spicy set- Chicken and basil chilli, pad Thai and sticky chicken.Giggling Squid",,East Asian Curry
,,"Sticky chicken, salt pepper squid",Giggling Squid,"Sticky chicken, salt pepper squidGiggling Squid",,Rice Bowl
,,Green curry pad thai,Giggling Squid,Green curry pad thaiGiggling Squid,,East Asian Curry
,,Family no chicken bundle,Giggling Squid,Family no chicken bundleGiggling Squid,,Rice Bowl
,,"Thai green curry sharer, kids massaman and kids satay chicken",Giggling Squid,"Thai green curry sharer, kids massaman and kids satay chickenGiggling Squid",,East Asian Curry
,,Sticky chicken and pad thai,Giggling Squid,Sticky chicken and pad thaiGiggling Squid,,Rice Bowl
,,Family Thai curry bundle,Giggling Squid,Family Thai curry bundleGiggling Squid,,East Asian Curry
,,Spicy bundle,Giggling Squid,Spicy bundleGiggling Squid,,
,,"Pad kra pow chicken with rice, squid and moo ping",Giggling Squid,"Pad kra pow chicken with rice, squid and moo pingGiggling Squid",,
,,Vegetables Green curry,Giggling Squid,Vegetables Green curryGiggling Squid,,East Asian Curry
,,"Sticky chicken, noodle and vegetables, chicken skewers",Giggling Squid,"Sticky chicken, noodle and vegetables, chicken skewersGiggling Squid",,Rice Bowl
,Crunchy Chicken ~ Salmon Nigiri ~ Chicken Yakitori ~ Chicken Katsu Avocado Iso ~ Chicken Gyoza (H) ~ Katsu Family Feast,"Katsu curry, chicken skewers, chicken gyoza and three different sushi dishes",Iro Sushi,"Katsu curry, chicken skewers, chicken gyoza and three different sushi dishesIro Sushi",,Katsu
,Katsu Family Feast ~ Spicy Mayo,Katsu,Iro Sushi,KatsuIro Sushi,,Katsu
,Katsu Family Feast,Chicken katsu curry,Iro Sushi,Chicken katsu curryIro Sushi,,Katsu
,Katsu Family Feast ~ Chicken Karage,Katsu curry,Iro Sushi,Katsu curryIro Sushi,,Katsu
,Katsu Family Feast,Chicken katsu,Iro Sushi,Chicken katsuIro Sushi,,Katsu
,Katsu Family Feast,Chicken katsu,Iro Sushi,Chicken katsuIro Sushi,,Katsu
,Katsu Family Feast ~ Chicken Gyoza (H),Katsu curry,Iro Sushi,Katsu curryIro Sushi,,Katsu
,,Katsu,Iro Sushi,KatsuIro Sushi,,Katsu
,,Curry katsu,Iro Sushi,Curry katsuIro Sushi,,Katsu
,,Katsu curry,Iro Sushi,Katsu curryIro Sushi,,Katsu
,,Chicken Katsu Curry and some sushi,Iro Sushi,Chicken Katsu Curry and some sushiIro Sushi,,Katsu
,,veggie wok party,Iro Sushi,veggie wok partyIro Sushi,,Noodles
,,Chicken curry,Iro Sushi,Chicken curryIro Sushi,,East Asian Curry
,,Family Katsu dinner,Iro Sushi,Family Katsu dinnerIro Sushi,,Katsu
,sushi festival ~ salmon full house ~ salmon full house ~ salmon sushi ~ sushi family feast,Sushi,Itsu,SushiItsu,,Sushi
,little klean'katsu ~ little Thai chicken ~ little Thai chicken ~ little rice'bowls family bundle ~ little chicken teriyaki ~ chicken & spring onion gyoza ~ chicken & spring onion gyoza ~ edamame,Small pots,Itsu,Small potsItsu,,Noodles
,,A fez combinations,Itsu,A fez combinationsItsu,,
,chargrilled chicken ~ Thai stir-fry style ~ chicken teriyaki rice'bowl ~ chicken gyoza noodle'bowl ~ klean'katsu chicken ~ hot faves family bundle ~ super salmon light,Hot favourites (noodle and rice bowls),Itsu,Hot favourites (noodle and rice bowls)Itsu,,Noodles
,health & happiness ~ sushi festival ~ salmon full house ~ avo baby rolls ~ sushi family feast,Sushi,Itsu,SushiItsu,,Sushi
,katsu curry stir-fry style ~ katsu curry stir-fry style ~ katsu curry stir-fry style ~ katsu curry stir-fry style ~ hot faves family bundle,Katsu,Itsu,KatsuItsu,,Katsu
,,Sushi,Itsu,SushiItsu,,Sushi
,chicken & spring onion gyoza ~ chicken & spring onion gyoza ~ little Thai chicken curry ~ vegetable fusion gyoza ~ little Thai veggie’balls curry ~ little rice'bowls family bundle ~ little chicken teriyaki ~ little veggie'balls teriyaki,"Teriyaki meatballs, chicken. Thai meatballs and chicken. Vege gyoza and 2 chicken gyoza",Itsu,"Teriyaki meatballs, chicken. Thai meatballs and chicken. Vege gyoza and 2 chicken gyozaItsu",,Rice Bowl
,salmon full house ~ sushi family feast ~ health & happiness ~ sushi festival ~ super salmon light,sushi,Itsu,sushiItsu,,Sushi
,salmon full house ~ wasabi sachet ~ health & happiness ~ sushi family feast ~ salmon sushi ~ super salmon light,Sushi,Itsu,SushiItsu,,Sushi
,,Sushi,Itsu,SushiItsu,,Sushi
,salmon sushi ~ salmon full house ~ chicken teriyaki bao'buns ~ chicken & spring onion gyoza ~ avo baby rolls ~ health & happiness ~ sushi festival ~ sushi family feast,Sushi,Itsu,SushiItsu,,Sushi
,chocolate ganache mochi ~ chicken teriyaki ~ hot faves family bundle ~ spicy chicken teriyaki ~ chicken & spring onion gyoza ~ grilled katsu chicken curry ~ Thai chicken curry ~ raspberry & white chocolate cheesecake mochi,"Rice dishes, gyozas, and mochi",Itsu,"Rice dishes, gyozas, and mochiItsu",,Rice Bowl
,Korean spicy noodle'bowl ~ spicy chicken teriyaki ~ Thai chicken curry ~ hot faves family bundle ~ chilli chicken gyoza noodle'soup,"Thai chicken rice, Korean noodle, chicken gyoza soup and chicken teriyaki rice",Itsu,"Thai chicken rice, Korean noodle, chicken gyoza soup and chicken teriyaki riceItsu",,Rice Bowl
,little chicken teriyaki ~ edamame ~ little grilled katsu chicken curry ~ chicken & spring onion gyoza ~ chicken & spring onion gyoza ~ little spicy chicken teriyaki ~ little Thai chicken curry ~ little rice'bowls family bundle,Little rice bowls family bundle,Itsu,Little rice bowls family bundleItsu,,Rice Bowl
,veggie sushi collection ~ avo baby rolls ~ sushi family feast ~ salmon full house ~ sushi festival,Sushi,Itsu,SushiItsu,,Sushi
,health & happiness ~ sushi family feast ~ sushi festival ~ king prawn rice'box salad ~ salmon sushi ~ salmon full house ~ little grilled katsu chicken curry,Feed the family sushi deal (mostly salmon sushi),Itsu,Feed the family sushi deal (mostly salmon sushi)Itsu,,Sushi
,little Thai chicken curry ~ little grilled katsu chicken curry ~ vegetable fusion gyoza ~ little rice'bowls family bundle ~ chicken & spring onion gyoza ~ chicken & spring onion gyoza ~ little spicy chicken teriyaki ~ little chicken teriyaki,Mini Chicken Rice with dumpling sides,Itsu,Mini Chicken Rice with dumpling sidesItsu,,Rice Bowl
,little spicy chicken teriyaki ~ little grilled katsu chicken curry ~ vegetable fusion gyoza ~ vegetable fusion gyoza ~ vegetable fusion gyoza ~ little chicken teriyaki ~ little Thai chicken curry ~ little rice'bowls family bundle,Rice pots and gyoza,Itsu,Rice pots and gyozaItsu,,Rice Bowl
,Korean spicy noodle'bowl ~ Thai noodle'bowl ~ Thai veggie'balls curry ~ veggie'balls teriyaki ~ hot faves family bundle ~ edamame,Family deal vegetarian,Itsu,Family deal vegetarianItsu,,Noodles
,salmon sushi ~ sushi festival ~ salmon full house ~ health & happiness ~ sushi family feast ~ large red soy bottle,Sushi,Itsu,SushiItsu,,Sushi
,super salmon light ~ sushi family feast ~ sushi festival ~ salmon full house ~ health & happiness,Sushi set for 2,Itsu,Sushi set for 2Itsu,,Sushi
,health & happiness ~ super salmon light ~ sushi family feast ~ sushi festival ~ veggie sushi collection,Sushi,Itsu,SushiItsu,,Sushi
,health & happiness ~ sushi family feast ~ salmon sushi ~ salmon full house ~ large red soy bottle ~ sushi festival,Sushi,Itsu,SushiItsu,,Sushi
,avo baby rolls ~ salmon full house ~ salmon sushi ~ sushi family feast ~ veggie sushi collection ~ wasabi sachet,Sushi,Itsu,SushiItsu,,Sushi
,wasabi sachet ~ hot faves family bundle ~ Thai chicken curry ~ grilled katsu chicken curry ~ chicken teriyaki ~ chilli chicken gyoza noodle'soup,Rice chicken,Itsu,Rice chickenItsu,,Rice Bowl
,large red soy bottle ~ large red soy bottle ~ health & happiness ~ pickled ginger sachet ~ pickled ginger sachet ~ pickled ginger sachet ~ pickled ginger sachet ~ salmon sushi ~ sushi festival ~ sushi family feast ~ salmon full house,sushi,Itsu,sushiItsu,,Sushi
,chilli chicken gyoza noodle'soup ~ hot faves family bundle ~ Korean spicy noodle'bowl ~ spicy chicken teriyaki ~ Thai chicken curry,Rice and noodles bowls,Itsu,Rice and noodles bowlsItsu,,Rice Bowl
,sushi family feast ~ super salmon light ~ health & happiness ~ sushi festival ~ salmon full house,4 different sushi platters,Itsu,4 different sushi plattersItsu,,Sushi
,grilled katsu chicken curry ~ grilled katsu chicken curry ~ hot faves family bundle ~ chilli chicken gyoza noodle'soup ~ chilli chicken gyoza noodle'soup,Sushi,Itsu,SushiItsu,,Sushi
,,NOODLE SOUPS,Itsu,NOODLE SOUPSItsu,,Noodles
,,Sushi,Itsu,SushiItsu,,Sushi
,,Sushi,Itsu,SushiItsu,,Sushi
,,Salmon and health sushi options,Itsu,Salmon and health sushi optionsItsu,,Sushi
,,Salmon sushi dishes,Itsu,Salmon sushi dishesItsu,,Sushi
,,"Chicken teriyaki, spicy chicken teriyaki, veg gyoza noodle soup, chili chicken gyoza noodle soup",Itsu,"Chicken teriyaki, spicy chicken teriyaki, veg gyoza noodle soup, chili chicken gyoza noodle soupItsu",,Rice Bowl
,,Sushi platters,Itsu,Sushi plattersItsu,,Sushi
,,many,Itsu,manyItsu,,
,,chicken teriyaki poke bowls & salmon tatare poke bowls,Itsu,chicken teriyaki poke bowls & salmon tatare poke bowlsItsu,,Poke
,,2x chicken poke bowls & 2x salmon poke bowls,Itsu,2x chicken poke bowls & 2x salmon poke bowlsItsu,,Poke
,,sushi platter,Itsu,sushi platterItsu,,Sushi
,,The salmon sushi platters,Itsu,The salmon sushi plattersItsu,,Sushi
,,Classic bowl range,Itsu,Classic bowl rangeItsu,,
,,4,Itsu,4Itsu,,
,,Sushi,Itsu,SushiItsu,,Sushi
,,Sushi,Itsu,SushiItsu,,Sushi
,,Sushi,Itsu,SushiItsu,,Sushi
,,Sushi,Itsu,SushiItsu,,Sushi
,,salmon platters,Itsu,salmon plattersItsu,,
,,Poke bowls,Itsu,Poke bowlsItsu,,Poke
,,Rice bowls meal deal,Itsu,Rice bowls meal dealItsu,,Rice Bowl
,,"Sushi festival, salmon full house, health & happiness, and super salmon light",Itsu,"Sushi festival, salmon full house, health & happiness, and super salmon lightItsu",,Sushi
,"Old Delhi Chicken ~ Butter Chicken ~ Samosas, rice, kachumber salad, papads, sweet raita & mango chutney",Can't remember the name but the £25 one,Kricket,Can't remember the name but the £25 oneKricket,,South Asian / Indian Curry
,"Butter Chicken ~ Diet Coke ~ Old Delhi Chicken ~ Samosas, rice, kachumber salad, papads, sweet raita & mango chutney",Butter chicken set,Kricket,Butter chicken setKricket,,South Asian / Indian Curry
,"Old Delhi Chicken ~ Butter Chicken ~ Samosas, rice, kachumber salad, papads, sweet raita & mango chutney",Chicken,Kricket,ChickenKricket,,South Asian / Indian Curry
,"Papads ~ Coriander Chutney ~ Old Delhi Chicken ~ Malabar Paratha x 2 (Finish at Home) ~ Samosas, rice, kachumber salad, papads, sweet raita & mango chutney ~ Butter Chicken",butter chicken £25 family deal,Kricket,butter chicken £25 family dealKricket,,South Asian / Indian Curry
,"Malabar Paratha x 2 (Finish at Home) ~ Tarka Dal ~ Samosas, rice, kachumber salad, papads, sweet raita & mango chutney ~ Old Delhi Chicken ~ Butter Chicken",Butter Chicken,Kricket,Butter ChickenKricket,,South Asian / Indian Curry
,,Butter chicken,Kricket,Butter chickenKricket,,South Asian / Indian Curry
,"Matar Paneer ~ Matar Paneer ~ Samosas, rice, kachumber salad, papads, sweet raita & mango chutney",Paneer,Kricket,PaneerKricket,,South Asian / Indian Curry
,"Old Delhi Chicken ~ Samosas, rice, kachumber salad, papads, sweet raita & mango chutney ~ Butter Chicken",Family meal,Kricket,Family mealKricket,,South Asian / Indian Curry
,"Tarka Dal ~ Old Delhi Chicken ~ Samosas, rice, kachumber salad, papads, sweet raita & mango chutney ~ Butter Chicken",Butter chicken,Kricket,Butter chickenKricket,,South Asian / Indian Curry
,"Keralan Prawn ~ Keralan Prawn Curry ~ Samosas, rice, kachumber salad, papads, sweet raita & mango chutney",Prawn curry,Kricket,Prawn curryKricket,,South Asian / Indian Curry
,"Samosas, rice, kachumber salad, papads, sweet raita & mango chutney ~ Old Delhi Chicken ~ Butter Chicken",Butter Chicken,Kricket,Butter ChickenKricket,,South Asian / Indian Curry
,"Old Delhi Chicken ~ Butter Chicken ~ Samosas, rice, kachumber salad, papads, sweet raita & mango chutney",Butter chicken,Kricket,Butter chickenKricket,,South Asian / Indian Curry
,"Old Delhi Chicken ~ Samosas, rice, kachumber salad, papads, sweet raita & mango chutney ~ Butter Chicken",Old Delhi Chicken,Kricket,Old Delhi ChickenKricket,,South Asian / Indian Curry
,"Butter Chicken ~ Old Delhi Chicken ~ Samosas, rice, kachumber salad, papads, sweet raita & mango chutney",Butter chicken,Kricket,Butter chickenKricket,,South Asian / Indian Curry
,"Tarka Dal ~ Malabar Paratha x 2 (Finish at Home) ~ Matar Paneer ~ Matar Paneer ~ Samosas, rice, kachumber salad, papads, sweet raita & mango chutney",Paneer Deal and sides.,Kricket,Paneer Deal and sides.Kricket,,South Asian / Indian Curry
,"Butter Chicken ~ Old Delhi Chicken ~ Dum Aloo ~ Samosas, rice, kachumber salad, papads, sweet raita & mango chutney",Butter chicken,Kricket,Butter chickenKricket,,South Asian / Indian Curry
,,Vegetarian,Kricket,VegetarianKricket,,South Asian / Indian Curry
,"Samosas, rice, kachumber salad, papads, sweet raita & mango chutney ~ Matar Paneer ~ Matar Paneer",matar paneer family dish,Kricket,matar paneer family dishKricket,,South Asian / Indian Curry
,,Some sort of chicken curry,Kricket,Some sort of chicken curryKricket,,South Asian / Indian Curry
,,Family meal,Kricket,Family mealKricket,,South Asian / Indian Curry
,,Curry night,Kricket,Curry nightKricket,,South Asian / Indian Curry
,,Delhi chicken,Kricket,Delhi chickenKricket,,South Asian / Indian Curry
,Prawn Fajita ~ No Thank You ~ Chilli Con Carne - Beef ~ Chicken Fajita ~ Chicken Fajita ~ Mixed Bundle For Four ~ BBQ Cheese Fries (V),Fajitas,Las Iguanas,FajitasLas Iguanas,,Fajitas
,Prawn Fajita ~ Chilli Con Carne - Beef ~ Mixed Bundle For Four ~ Chicken Fajita ~ Chicken Fajita,Family fajita meal deal 4 pieces,Las Iguanas,Family fajita meal deal 4 piecesLas Iguanas,,Fajitas
,Citrus Pineapple Slaw ~ Prawn Fajita ~ Prawn Fajita ~ Chicken Fajita ~ Chicken Fajita ~ Churro Caramel x4 ~ Fajitas Family of Four Bundle ~ Add Spring Onion Rice,Family meal,Las Iguanas,Family mealLas Iguanas,,Fajitas
,Chicken Fajita ~ Chicken Fajita ~ Chicken Fajita ~ Chicken Fajita ~ Fajitas Family of Four Bundle ~ No Thank You ~ No Thank You,the chilli and  fajita combination,Las Iguanas,the chilli and  fajita combinationLas Iguanas,,Chilli
,Chicken Fajita ~ Chicken Fajita ~ Chicken Fajita ~ Chicken Fajita ~ Fajitas Family of Four Bundle ~ No Thank You ~ No Thank You,Chicken fajitas,Las Iguanas,Chicken fajitasLas Iguanas,,Fajitas
,Fajitas Family of Four Bundle ~ Chicken Fajita ~ Chicken Fajita ~ Chicken Fajita ~ Chicken Fajita,Chicken Fajitas,Las Iguanas,Chicken FajitasLas Iguanas,,Fajitas
,Chicken Fajita ~ Chicken Fajita ~ Chicken Fajita ~ Chicken Fajita ~ Add Spring Onion Rice ~ Mac n Cheese ~ Fajitas Family of Four Bundle ~ Chicken Quesadilla ~ Churro Caramel x4,Fajitas for 4,Las Iguanas,Fajitas for 4Las Iguanas,,Fajitas
,Prawn Fajita ~ Prawn Fajita ~ Prawn Fajita ~ Fajitas Family of Three Bundle,Fajitas,Las Iguanas,FajitasLas Iguanas,,Fajitas
,Chicken Fajita ~ Chicken Fajita ~ Chicken Fajita ~ Chicken Fajita ~ Fajitas Family of Four Bundle,Fajitas,Las Iguanas,FajitasLas Iguanas,,Fajitas
,No Thank You ~ Chicken Fajita ~ Chicken Fajita ~ Chilli Con Carne - Beef ~ Prawn Fajita ~ Mixed Bundle For Four,mixed bundle for 4,Las Iguanas,mixed bundle for 4Las Iguanas,,Fajitas
,Prawn Fajita ~ Chicken Fajita ~ Chicken Fajita ~ No Thank You ~ Ten Churros (V) ~ Fajitas Family of Three Bundle ~ No Thank You,fajita for 3 and churros,Las Iguanas,fajita for 3 and churrosLas Iguanas,,Fajitas
,Tomato Salsa Dip (VG) ~ Add Spring Onion Rice ~ Garlic Aioli Dip (VG): ~ Curly Fries (V) ~ Halloumi & Red Pepper Salsa Taco (V) ~ Citrus Pineapple Slaw ~ Guacamole (VG): - Gluten Free ~ Agave Aioli Dip (VG): ~ Halloumi & Red Pepper Salsa Taco (V): ~ Tomato Salsa Dip (VG): ~ Fajitas Family of Three Bundle ~ Guacamole (VG) ~ Mushroom Fajita ~ Mushroom Fajita ~ Mushroom Fajita,Veggie Fajitas,Las Iguanas,Veggie FajitasLas Iguanas,,Fajitas
