,Top Items by Rx,,,,,,,
,,,,,,,,
,,,,,,,,
,Source,https://deliveroo.looker.com/explore/general/denormalised_items?qid=bOVMdZQRGnuvbnyvlrxHxe&toggle=fil,,,,,,
,,,,,,,,
,Salesforce Sf Global Brand,Menu items Menu Item Operational Name,Restaurant Information Restaurant Name,Key Fields Restaurant ID,"Common Business Segments Orders count (delivered, rejected, cancelled, et al.)",,,Dish
,Yacob's Kitchen,Vegan Dinneroo Platter,Yacob's Kitchen,689710,1,,,Grain Bowl
,Bill's,Family Mac & Cheese with Chicken,Bill's Bullring,690864,1,,,Pasta
,Wagamama,family tofu coconut + lemongrass curry,Wagamama - Chichester - 202,43897,1,,,East Asian Curry
,Bella Italia,Tomato & Red Pepper Rigatoni Family Bundle,1113177 - Bella Italia Pizza & Pasta - Oxford George Street,11319,1,,,Pasta
,Wagamama,family yasai katsu,Wagamama - Bletchley - 254,515850,1,,,Katsu
,Milano,Family Pizza Feast,5120 - Dublin - Temple Bar - Milano,21600,1,,,Pizza
,Bella Italia,Mac & Cheese Family Bundle,9015460 - Bella Italia Pizza & Pasta - Bristol Abbeywood,222681,1,,,Pasta
,Bill's,Family Mac N Cheese with Bacon,Bill's Trafford - ECC,690941,1,,,Pasta
,Bill's,Family Halloumi Shawarma,Bill's Baker Street,690712,1,,,Shawarma
,Milano,Family Pizza Feast,5113 - Dublin - Liffey Valley Shopping Centre - Milano,335170,1,,,Pizza
,PizzaExpress,Family Pasta Feast,3203 - London - Clerkenwell Road - PizzaExpress,22928,1,,,Pasta
,Bill's,Family Mac & Cheese with Chicken,Bill's Guildford - GUI,690925,1,,,Pasta
,PizzaExpress,Family Pasta Feast,3456 - Bournemouth - BH2 Leisure - PizzaExpress,277615,1,,,Pasta
,Prezzo,Marinara & Hidden Veg Rigatoni,3341 - Prezzo - Eastleigh,178083,1,,,Pasta
,Prezzo,Marinara & Hidden Veg Rigatoni,3210 - Prezzo Braintree,170451,1,,,Pasta
,Bill's,Family Mac & Cheese with Bacon,Bill's Cambridge - CAM,690916,1,,,Pasta
,Prezzo,Super Green Pesto Rigatoni,3229 - Prezzo - The Promenade,25077,1,,,Pasta
,Itsu,little rice'bowls family bundle,itsu - Great Peter Street 16,29483,1,,,Katsu
,Prezzo,Family Dinneroo,3614 - Prezzo - Windsor,26825,1,,,Pasta
,Iro Sushi,Veggie Wok Party,Iro Sushi - Walton,646888,1,,,Noodles
,Wagamama,family tofu coconut + lemongrass curry,Wagamama - Manchester St Peter's Square - 239,12313,1,,,East Asian Curry
,PizzaExpress,Family Pasta Feast,0141 - London - Notting Hill Gate - PizzaExpress,23527,1,,,Pasta
,Itsu,little rice'bowls family bundle,itsu - High St Kensington,553342,1,,,Katsu
,Bill's,Family Mac N Cheese with Bacon,Bill's Braintree - BRT,690911,1,,,Pasta
,Giggling Squid,Family Thai Curry Bundle,Giggling Squid - Portsmouth,678812,1,,,East Asian Curry
,Bill's,Family Mac N Cheese with Chicken,Bill's Canterbury - CAN,690912,1,,,Pasta
,Itsu,hot faves family bundle,itsu - Southwark Street 65 (Bankside),23919,1,,,Katsu
,Wagamama,family yasai katsu,Wagamama - Birmingham New Street - 218,4281,1,,,Katsu
,PizzaExpress,Family Pasta Feast,2151 - Amersham - Sycamore Road - PizzaExpress,342869,1,,,Pasta
,PizzaExpress,Family Pizza Feast,3225 - Birmingham - Bullring Shopping Centre - PizzaExpress,172336,1,,,Pizza
,Wagamama,family yasai katsu,Wagamama - Crawley - 264,277229,1,,,Katsu
,Bella Italia,Lasagne Family Bundle,9013654 - Bella Italia Pizza & Pasta - Glasgow Sauchiehall Street,24784,1,,,Lasagne
,PizzaExpress,Family Pasta Feast,3446 - Belfast - Ballyhackamore - PizzaExpress,29093,1,,,Pasta
,Bella Italia,Chicken Alfredo Family Bundle,9015470 - Bella Italia Pizza & Pasta - Taplow,273976,1,,,Pasta
,Prezzo,Marinara & Hidden Veg Rigatoni,3365 - Prezzo - Banstead,48840,1,,,Pasta
,Giggling Squid,Family Sticky Chicken/NO Chicken Bundle,Giggling Squid - Leamington Spa,227149,1,,,Rice Bowl
,Bill's,Family Mac & Cheese with Bacon,Bill's Nottingham - NTG,690932,1,,,Pasta
,Banana Tree,🍛Firecracker Chicken Rice Bowl Bundle For Four🌶️🌶️,3113021 - Banana Tree Thai Vietnamese Vegan - Stevenage,647418,1,,,Rice Bowl
,PizzaExpress,Family Pizza Feast,3437 - London - Gloucester Road - PizzaExpress,90764,1,,,Pizza
,Bill's,Family Mac & Cheese,Bill's Nottingham - NTG,690932,1,,,Pasta
,Bill's,Family Mac & Cheese with Bacon,Bill's Victoria - VWP,690945,1,,,Pasta
,Wagamama,family tofu coconut + lemongrass curry,Wagamama - Liverpool One - 163,12316,1,,,East Asian Curry
,Iro Sushi,Veggie Wok Party,Iro Sushi - Tower Bridge,123194,1,,,Noodles
,Bill's,Family Mac N Cheese,Bill's Windsor - WIN,690948,1,,,Pasta
,Banana Tree,🍛Teriyaki Rice Bowl Bundle For Four,"3113018 - Banana Tree Thai, Vietnamese, Vegan - Henley",591432,1,,,Rice Bowl
,The Salad Project,The Satay Family Style,The Salad Project - Tottenham Court Road,677161,1,,,Grain Bowl
,Banana Tree,🍛Teriyaki Rice Bowl Bundle For Four,"3113005 - Banana Tree Thai, Vietnamese, Vegan - Westbourne Grove",150,1,,,Rice Bowl
,PizzaExpress,Family Pizza Feast,3399 - Hatfield - Galleria Shopping Outlet - PizzaExpress,180639,1,,,Pizza
,Itsu,hot faves family bundle,itsu - Victoria Street 163,35201,1,,,Katsu
,atis,Build Your Own Family Feast,atis - Old Street,195227,1,,,Grain Bowl
,atis,Tofu Family Feast,atis - Borough Yards,548563,1,,,Grain Bowl
,Bill's,Family Cauliflower Thai Green Curry,Bill's Tunbridge Wells - RTW,690942,1,,,East Asian Curry
,Iro Sushi,Veggie Wok Party,Iro Sushi - Camden,560692,1,,,Noodles
,Bill's,Family Mac & Cheese with Brisket,Bill's Leeds - LC,690931,1,,,Pasta
,PizzaExpress,Family Pizza Feast,1601 - London - Kings Road - PizzaExpress,25141,1,,,Pizza
,Bella Italia,Tomato & Red Pepper Rigatoni Family Bundle,8108255 - Bella Italia Pizza & Pasta - South Kensington,22457,1,,,Pasta
,The Salad Project,The Caesar Family Style,The Salad Project - Fenchurch,653006,1,,,Grain Bowl
,Wagamama,family tofu coconut + lemongrass curry,Wagamama - Bath - 150,7009,1,,,East Asian Curry
,Bill's,Family Mac & Cheese,Bill's Newbury - NWB,690927,1,,,Pasta
,Bill's,Family Halloumi Shawarma,Bill's Cardiff - CAR,690913,1,,,Shawarma
,Bill's,Family Shiitake Mushroom Shawarma,Bill's Reading - REA,690933,1,,,Shawarma
,Wagamama,family tofu coconut + lemongrass curry,Wagamama - Oxford - 152,11977,1,,,East Asian Curry
,The Salad Project,The Caesar Family Style,The Salad Project - Southwark Street,737854,1,,,Grain Bowl
,Prezzo,Family Dinneroo,3350 - Prezzo Pasta & Pizza - St Martins Lane,24505,1,,,Pasta
,Prezzo,Super Green Pesto Rigatoni,3372 - Prezzo - York Clifford Street,6159,1,,,Pasta
,Bill's,Family Halloumi Shawarma,Bill's Covent Garden - WC,690919,1,,,Shawarma
,Bill's,Family Mac N Cheese with Bacon,Bill's Covent Garden - WC,690919,1,,,Pasta
,Zambrero UK,Family Rice Bowl Kit,Zambrero - Crouch End,471175,1,,,Burrito / Burrito Bowl
,Wagamama,family yasai katsu,Wagamama - Leeds Trinity - 196,216094,1,,,Katsu
,LEON,Family Favourites Feast,LEON - Hanover Square,540614,1,,,Pasta
,Bill's,Family Mac N Cheese with Chicken,Bill's Bluewater,690856,1,,,Pasta
,PizzaExpress,Family Pizza Feast,3386 - Epping - High Street - PizzaExpress,323918,1,,,Pizza
,Bill's,Family Shiitake Mushroom Shawarma,Bill's Braintree - BRT,690911,1,,,Shawarma
,Wagamama,family tofu coconut + lemongrass curry,Wagamama - Wandsworth - 195,12419,1,,,East Asian Curry
,Bill's,Family Mac & Cheese with Chicken,Bill's Newbury - NWB,690927,1,,,Pasta
,Prezzo,Family Dinneroo,3347 - Prezzo - Cardiff,10056,1,,,Pasta
,PizzaExpress,Family Pizza Feast,2701 - Portsmouth - Gunwharf Quays Designer Outlet - PizzaExpress,22885,1,,,Pizza
,Prezzo,Marinara & Hidden Veg Rigatoni,3623 Prezzo - Letchworth,382863,1,,,Pasta
,Bella Italia,Tomato & Red Pepper Rigatoni Family Bundle,4114633 - Bella Italia Pizza & Pasta - York Minster,12703,1,,,Pasta
,Itsu,poke’bowl family selection,itsu - Battersea,525402,1,,,Poke
,Bill's,Family Mac N Cheese with Bacon,Bill's Leeds - LC,690931,1,,,Pasta
,Bill's,Family Mac & Cheese with Chicken,Bill's Milton Keynes,690898,1,,,Pasta
,Banana Tree,🍛Firecracker Chicken Rice Bowl Bundle For Four🌶️🌶️,"3113017 - Banana Tree Thai, Vietnamese, Vegan - Bath",590532,1,,,Rice Bowl
,Prezzo,Super Veg Bolognese Rigatoni,3294 - Prezzo - Canterbury,29665,1,,,Pasta
,Bill's,Family Mac & Cheese with Chicken,Bill's Farnham - FARN,690926,1,,,Pasta
,Bill's,Family Mac & Cheese,Bill's Leeds - LC,690931,1,,,Pasta
,Wagamama,family yasai katsu,Wagamama - Cheltenham - 242,66507,1,,,Katsu
,Las Iguanas,Fajitas Family of Four Bundle,9221140 - Las Iguanas - Manchester Trafford Centre,81407,1,,,Fajitas
,Prezzo,Family Dinneroo,3229 - Prezzo - The Promenade,25077,1,,,Pasta
,Itsu,poke’bowl family selection,itsu - Bristol Cribbs Causeway,461445,1,,,Poke
,Bill's,Family Cauliflower Thai Green Curry,Bill's Farnham - FARN,690926,1,,,East Asian Curry
,Bill's,Family Chicken Thai Green Curry,Bill's Cambridge - CAM,690916,1,,,East Asian Curry
,Las Iguanas,Fajitas Family of Four Bundle,9221220 - Las Iguanas - Liverpool One,13218,1,,,Fajitas
,Bella Italia,Tomato & Red Pepper Rigatoni Family Bundle,1113111 - Bella Italia Pizza & Pasta - Birmingham New Street,7494,1,,,Pasta
,Itsu,hot faves family bundle,itsu - The Shard,76548,1,,,Katsu
,Wagamama,family yasai katsu,Wagamama - Paddington - 266,337187,1,,,Katsu
,The Salad Project,The Caesar Family Style,The Salad Project - Editions - ACT,719445,1,,,Grain Bowl
,Bella Italia,Tomato & Red Pepper Rigatoni Family Bundle,8108411 - Bella Italia Pizza & Pasta - Norwich Red Lion Street,7439,1,,,Pasta
,PizzaExpress,Family Pizza Feast,3456 - Bournemouth - BH2 Leisure - PizzaExpress,277615,1,,,Pizza
,PizzaExpress,Family Pasta Feast,0751 - Hitchin - Market Place - PizzaExpress,53763,1,,,Pasta
,Bill's,Family Chicken Thai Green Curry,Bill's Farnham - FARN,690926,1,,,East Asian Curry
,PizzaExpress,Family Pizza Feast,1451 - Radlett - Watling Street - PizzaExpress,301276,1,,,Pizza
,Bill's,Family Mac N Cheese with Brisket,Bill's Bath,690854,1,,,Pasta
,Prezzo,Family Dinneroo,3252 - Prezzo - Enfield,49180,1,,,Pasta
,Prezzo,Marinara & Hidden Veg Rigatoni,3308 - Prezzo - Hornchurch,49074,1,,,Pasta
,atis,Chicken Family Feast,atis - Borough Yards,548563,1,,,Grain Bowl
,Bill's,Family Mac & Cheese,Bill's London Bridge,690872,1,,,Pasta
,Wagamama,family yasai katsu,Wagamama - Liverpool Speke - 246,322298,1,,,Katsu
,PizzaExpress,Family Pasta Feast,3400 - Cribbs Causeway - The Venue - PizzaExpress,198788,1,,,Pasta
,Bella Italia,Mac & Cheese Family Bundle,8108050 - Bella Italia Pizza & Pasta - Milton Keynes Stadium,274194,1,,,Pasta
,Bill's,Family Chicken Thai Green Curry,Bill's Brighton - BNC,690914,1,,,East Asian Curry
,Wagamama,family chicken coconut + lemongrass curry,Wagamama - Leeds the Springs - 296,673161,1,,,East Asian Curry
,Tiffin Tin,Family Mixed Vegetable Curry,The Tiffin Tin - West Hampstead,508898,1,,,South Asian / Indian Curry
,Las Iguanas,Chilli Bundle for Three,9221250 - Las Iguanas - Cardiff Mermaid Quay,6069,1,,,Chilli
,Bill's,Family Mac N Cheese with Brisket,Bill's Hammersmith - SBU,690929,1,,,Pasta
,Bill's,Family Mac & Cheese,Bill's Guildford - GUI,690925,1,,,Pasta
,Bill's,Family Halloumi Shawarma,Bill's Bluewater,690856,1,,,Shawarma
,Chaska,"Veg Biryani For The Table ( 2portions Biryani served with Dal, Raita and Papads )",Dhoom by chaska,602744,1,,,Biryani
,Yacob's Kitchen,Vegan Dinneroo Platter,Jakob's Kitchen - Editions - BSY,548105,1,,,Grain Bowl
,Bill's,Family Mac & Cheese with Bacon,Bill's Bath,690854,1,,,Pasta
,Bill's,Family Mac & Cheese,Bill's Victoria - VWP,690945,1,,,Pasta
,Bill's,Family Mac N Cheese with Chicken,Bill's Bullring,690864,1,,,Pasta
,Prezzo,Super Veg Bolognese Rigatoni,3331 - Prezzo - Leatherhead,277506,1,,,Pasta
,Bill's,Family Shepherd's Pie,Bill's Soho - MMS,690937,1,,,Shepherd's Pie
,Wagamama,family tofu coconut + lemongrass curry,Wagamama - Cardiff Mermaid Quay - 160,12183,1,,,East Asian Curry
,Zambrero UK,Family Nachos Kit,Zambrero - Crouch End,471175,1,,,Nachos
,PizzaExpress,Family Pasta Feast,1451 - Radlett - Watling Street - PizzaExpress,301276,1,,,Pasta
,Bill's,Family Cauliflower Thai Green Curry,Bill's Cardiff - CAR,690913,1,,,East Asian Curry
,Prezzo,Super Veg Bolognese Rigatoni,3335 - Prezzo Cheltenham Brewery,273464,1,,,Pasta
,Ting Thai,Mee Gratiam Family Meal,Ting Thai - West Nile Street,335989,1,,,Noodles
,Wagamama,family chicken coconut + lemongrass curry,Wagamama - Birmingham Brindley Place - 179,12089,1,,,East Asian Curry
,Iro Sushi,Veggie Wok Party,Iro Sushi - Penge,637370,1,,,Noodles
,PizzaExpress,Family Pizza Feast,3220 - Warwick - Jury Street - PizzaExpress,28441,1,,,Pizza
,Prezzo,Super Green Pesto Rigatoni,3296 - Prezzo - Harrow,27257,1,,,Pasta
,The Salad Project,The GOAT Family Style,The Salad Project - Oxford Circus,544063,1,,,Grain Bowl
,Prezzo,Super Green Pesto Rigatoni,3380 - Prezzo - Manchester Media City,16629,1,,,Pasta
,Wagamama,family yasai katsu,Wagamama - Birmingham Brindley Place - 179,12089,1,,,Katsu
,Zambrero UK,Family Rice Bowl Kit,Zambrero London Road,434156,1,,,Burrito / Burrito Bowl
,Bill's,Family Mac & Cheese with Brisket,Bill's Chichester - CHS,690920,1,,,Pasta
,Wagamama,family tofu coconut + lemongrass curry,Wagamama - Dublin Dundrum - 301,732085,1,,,East Asian Curry
,Prezzo,Super Veg Bolognese Rigatoni,3393 - Prezzo - Bristol,6257,1,,,Pasta
,Cocotte,Family Veggie Feast,Cocotte - Richmond,649324,1,,,Protein & Veg 
,Iro Sushi,Veggie Wok Party,Iro Sushi - Stratford,318088,1,,,Noodles
,Bill's,Family Chicken Thai Green Curry,Bill's Wimbledon - WIM2,690951,1,,,East Asian Curry
,The Salad Project,The Satay Family Style,The Salad Project - Fenchurch,653006,1,,,Grain Bowl
,Bill's,Family Mac N Cheese with Bacon,Bill's Colchester - CLC,690921,1,,,Pasta
,Prezzo,Super Veg Bolognese Rigatoni,3323 - Prezzo - Stevenage,97058,1,,,Pasta
,Bill's,Family Mac & Cheese with Bacon,Bill's Braintree - BRT,690911,1,,,Pasta
,Wagamama,family yasai katsu,Wagamama - Wigmore Street - 104,12425,1,,,Katsu
,PizzaExpress,Family Pizza Feast,0781 - Clapham - Abbeville Road - PizzaExpress,23501,1,,,Pizza
,Bill's,Family Mac & Cheese with Chicken,Bill's Windsor - WIN,690948,1,,,Pasta
,Bill's,Family Chicken Thai Green Curry,Bill's Victoria - VWP,690945,1,,,East Asian Curry
,Iro Sushi,Veggie Wok Party,Iro Sushi (BNC),678063,1,,,Noodles
,Bill's,Family Mac & Cheese,Bill's Bullring,690864,1,,,Pasta
,Itsu,poke’bowl family selection,itsu - Brixton,474579,1,,,Poke
,PizzaExpress,Family Pizza Feast,0761 - London - Baker Street - PizzaExpress,22909,1,,,Pizza
,Bill's,Family Mac & Cheese with Bacon,Bill's Reading - REA,690933,1,,,Pasta
,LEON,Big Bundle for 4,LEON - Euston Road,528666,1,,,Grain Bowl
,Wagamama,family tofu coconut + lemongrass curry,Wagamama - Glasgow Fort - 222,332081,1,,,East Asian Curry
,Bill's,Family Mac N Cheese,Bill's Cardiff Bay - CRDB,690917,1,,,Pasta
,Itsu,sushi family feast,itsu - Great Portland Street,271001,1,,,Sushi
,Bella Italia,Mac & Cheese Family Bundle,8108366 - Bella Italia Pizza & Pasta - Queensway 55,342374,1,,,Pasta
,Prezzo,Family Dinneroo,3623 Prezzo - Letchworth,382863,1,,,Pasta
,PizzaExpress,Family Pizza Feast,3463 - Leeds - Arena - PizzaExpress,164564,1,,,Pizza
,PizzaExpress,Family Pasta Feast,3374 - Sheffield - St Pauls Place - PizzaExpress,25013,1,,,Pasta
,Itsu,hot faves family bundle,itsu - Paddington Sheldon Square,72631,1,,,Katsu
,Xian Street Food,Honey Chicken Family Meal ( Honey Chicken (main) + Curry Chicken + Fried rice + Boiled Rice ),Renao xian,396983,1,,,Rice Bowl
,Wagamama,family tofu coconut + lemongrass curry,Wagamama - Holborn new - 188,569752,1,,,East Asian Curry
,Bill's,Family Chicken Thai Green Curry,Bill's Guildford - GUI,690925,1,,,East Asian Curry
,PizzaExpress,Family Pasta Feast,1601 - London - Kings Road - PizzaExpress,25141,1,,,Pasta
,Bill's,Family Mac & Cheese with Chicken,Bill's Brighton - BNC,690914,1,,,Pasta
,Bill's,Family Mac & Cheese with Bacon,Bill's Trafford - ECC,690941,1,,,Pasta
,Bill's,Family Mac & Cheese,Bill's Reading - REA,690933,1,,,Pasta
,Bill's,Family Mac & Cheese with Chicken,Bill's Leeds - LC,690931,1,,,Pasta
,Bella Italia,Chicken Alfredo Family Bundle,8108366 - Bella Italia Pizza & Pasta - Queensway 55,342374,1,,,Pasta
,LEON,Big Bundle for 4,LEON - Horseferry Road,92058,1,,,Grain Bowl
,Itsu,little rice'bowls family bundle,itsu - Baker St,119805,1,,,Katsu
,,,,,,,,
,,,,,,,,
,itsu,little rice'bowls family bundle,itsu - Reading Queen Victoria Street,27342,6,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Oxford Westgate,129044,6,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - The Glades,469678,6,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Hampstead,439320,6,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Oxford Cornmarket Street,26010,5,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu Trafford Centre,689964,5,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Cambridge Sidney Street,27292,4,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Stall Street,365034,4,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Brighton North Street,26654,4,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - St Albans,354258,4,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Islington Angel Central,23915,3,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Wimbledon Bridge House,63230,3,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Richmond George Street,27336,3,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Milton Keynes,506729,3,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Bristol Broadmead,38578,3,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Brixton,474579,2,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Woking Mercia Walk,424277,2,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Jubilee Place,72630,2,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Putney High Street,487003,1,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Guildford,399487,1,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu – Oxford Street,678622,1,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - City Road (2),188009,1,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Edinburgh,722771,1,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Camden High Street 191,27917,1,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Great Peter Street 16,29483,1,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - High St Kensington,553342,1,,,Rice Bowl
,itsu,little rice'bowls family bundle,itsu - Baker St,119805,1,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Editions - DUL,409502,95,,,Noodles
,Pho,Fresh from the wok,Pho - Brighton,931,92,,,Noodles
,Pho,Fresh from the wok,Pho - Oxford,65830,88,,,Noodles
,Pho,Fresh from the wok,Pho - Cambridge,13797,86,,,Noodles
,Pho,Fresh from the wok,Pho - Bristol,20132,78,,,Noodles
,Pho,Fresh from the wok,Pho - Editions - CRE,266756,78,,,Noodles
,Pho,Fresh from the wok,Pho - Editions - BRC,409503,74,,,Noodles
,Pho,Fresh from the wok,Pho - Greenwich,666157,72,,,Noodles
,Pho,Fresh from the wok,Pho - Norwich,638624,66,,,Noodles
,Pho,Fresh from the wok,Pho - Reading,60050,64,,,Noodles
,Pho,Fresh from the wok,Pho - York,482052,59,,,Noodles
,Pho,Fresh from the wok,Pho - Ealing,8567,58,,,Noodles
,Pho,Fresh from the wok,Pho - Canary Wharf,515404,58,,,Noodles
,Pho,Fresh from the wok,Pho - Cardiff,195214,55,,,Noodles
,Pho,Fresh from the wok,Pho - Birmingham - High Street Harborne,690853,53,,,Noodles
,Pho,Fresh from the wok,Pho - Wimbledon,35290,51,,,Noodles
,Pho,Fresh from the wok,Pho - Chiswick,770,51,,,Noodles
,Pho,Fresh from the wok,Pho - Sheffield,224574,47,,,Noodles
,Pho,Fresh from the wok,Pho - Bournemouth,503897,46,,,Noodles
,Pho,Fresh from the wok,Pho - Guildford,83905,45,,,Noodles
,Pho,Fresh from the wok,Pho - Lothian Road,672852,44,,,Noodles
,Pho,Fresh from the wok,Pho - Kingston,48587,43,,,Noodles
,Pho,Fresh from the wok,Pho - Canterbury,570820,41,,,Noodles
,Pho,Fresh from the wok,Pho - Fulham Broadway,592954,41,,,Noodles
,Pho,Fresh from the wok,Pho - Islington,280,39,,,Noodles
,Pho,Fresh from the wok,Pho - Borough,570029,38,,,Noodles
,Pho,Fresh from the wok,Pho - Glasgow,611327,38,,,Noodles
,Pho,Fresh from the wok,Pho - Nottingham,406930,38,,,Noodles
,Pho,Fresh from the wok,Pho - Baker Street,628352,38,,,Noodles
,Pho,Fresh from the wok,Pho - Stratford,3739,37,,,Noodles
,Pho,Fresh from the wok,Pho - Balham,1213,34,,,Noodles
,Pho,Fresh from the wok,Pho - Spitalfields,1023,33,,,Noodles
,Pho,Fresh from the wok,Pho - Cheltenham,437862,33,,,Noodles
,Pho,Fresh from the wok,Pho - Battersea,475,32,,,Noodles
,Pho,Fresh from the wok,Pho - Milton Keynes,560308,31,,,Noodles
,Pho,Fresh from the wok,Pho - Liverpool,50407,27,,,Noodles
,Pho,Fresh from the wok,Pho - Soho,8359,27,,,Noodles
,Pho,Fresh from the wok,Pho - Tunbridge Wells,717413,17,,,Noodles
,Pho,Fresh from the wok,Pho - Leeds,2702,17,,,Noodles
,Pho,Fresh from the wok,Pho - Manchester,5318,16,,,Noodles
,Pho,Fresh from the wok,Pho - Portsmouth,176668,15,,,Noodles
,Pho,Fresh from the wok,Pho - Edinburgh,383635,11,,,Noodles
,Pho,Fresh from the wok,Pho - Covent Garden,2161,11,,,Noodles
,Pho,Fresh from the wok,Pho - Birmingham,13576,7,,,Noodles
,Pho,Fresh from the wok,Pho - Liverpool 2,582557,1,,,Noodles
,Pho,Fresh from the wok,Pho - Editions - DUL,409502,95,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Brighton,931,92,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Oxford,65830,88,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Cambridge,13797,86,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Bristol,20132,78,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Editions - CRE,266756,78,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Editions - BRC,409503,74,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Greenwich,666157,72,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Norwich,638624,66,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Reading,60050,64,,,Rice Bowl
,Pho,Fresh from the wok,Pho - York,482052,59,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Ealing,8567,58,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Canary Wharf,515404,58,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Cardiff,195214,55,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Birmingham - High Street Harborne,690853,53,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Wimbledon,35290,51,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Chiswick,770,51,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Sheffield,224574,47,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Bournemouth,503897,46,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Guildford,83905,45,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Lothian Road,672852,44,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Kingston,48587,43,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Canterbury,570820,41,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Fulham Broadway,592954,41,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Islington,280,39,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Borough,570029,38,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Glasgow,611327,38,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Nottingham,406930,38,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Baker Street,628352,38,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Stratford,3739,37,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Balham,1213,34,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Spitalfields,1023,33,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Cheltenham,437862,33,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Battersea,475,32,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Milton Keynes,560308,31,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Liverpool,50407,27,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Soho,8359,27,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Tunbridge Wells,717413,17,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Leeds,2702,17,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Manchester,5318,16,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Portsmouth,176668,15,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Edinburgh,383635,11,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Covent Garden,2161,11,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Birmingham,13576,7,,,Rice Bowl
,Pho,Fresh from the wok,Pho - Liverpool 2,582557,1,,,Rice Bowl
,Tula Ireland,"Tula Main, Quesadilla, Kids Quesadilla, Bag of Corn Tortilla Chips & Dip",Tula Mexican - Lower Baggot Street,722098,12,,,Tacos
