,Top Items by Rx Zone,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,Source,https://deliveroo.looker.com/explore/general/denormalised_items?qid=Ghs6zuJE4cqOFV4A0zCCRB&toggle=fil,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,Salesforce Sf Global Brand,Menu items Menu Item Operational Name,Location Zone Code,"Common Business Segments Orders count (delivered, rejected, cancelled, et al.)",Updated count,,,,Count dish,Ranked 1,,,Dish,Count dish type,Ranked 1,Ranked 2,Ranked 3,Ranked 4,Ranked 5,,,,,% Ranked 1,% Ranked 5
2522,PizzaExpress,Family Favourites Feast,SBU,30,30.002522,6,6SBU,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2523,PizzaExpress,Family Favourites Feast,CAM,30,30.002523,13,13CAM,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2524,PizzaExpress,Family Favourites Feast,WOK,30,30.002524,1,1WOK,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2525,PizzaExpress,Family Favourites Feast,DID,30,30.002525,2,2DID,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2526,PizzaExpress,Family Favourites Feast,PUT,29,29.002526,3,3PUT,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2527,PizzaExpress,Family Favourites Feast,STA,28,28.002527,4,4STA,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2528,PizzaExpress,Family Favourites Feast,HEA,27,27.002528,1,1HEA,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2529,PizzaExpress,Family Favourites Feast,BEX,27,27.002529,1,1BEX,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2530,PizzaExpress,Family Favourites Feast,NWTL,27,27.00253,2,2NWTL,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2531,PizzaExpress,Family Favourites Feast,CLA,27,27.002531,15,15CLA,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2532,PizzaExpress,Family Favourites Feast,SKC,27,27.002532,5,5SKC,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2533,PizzaExpress,Family Favourites Feast,HRP,27,27.002533,3,3HRP,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2534,PizzaExpress,Family Favourites Feast,RLS,25,25.002534,3,3RLS,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2535,PizzaExpress,Family Favourites Feast,NTG,25,25.002535,8,8NTG,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2536,PizzaExpress,Family Favourites Feast,RSL,25,25.002536,1,1RSL,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2537,PizzaExpress,Family Favourites Feast,ALD,24,24.002537,1,1ALD,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2538,PizzaExpress,Family Favourites Feast,WBR,24,24.002538,3,3WBR,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2539,PizzaExpress,Family Favourites Feast,BRO,24,24.002539,3,3BRO,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2540,PizzaExpress,Family Favourites Feast,CLM,24,24.00254,5,5CLM,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2541,PizzaExpress,Family Favourites Feast,VWP,24,24.002541,4,4VWP,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2542,PizzaExpress,Family Favourites Feast,EPS,23,23.002542,2,2EPS,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2543,PizzaExpress,Family Favourites Feast,BOU,23,23.002543,7,7BOU,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2544,PizzaExpress,Family Favourites Feast,EDG,23,23.002544,9,9EDG,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2545,PizzaExpress,Family Favourites Feast,WEM,22,22.002545,11,11WEM,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2546,PizzaExpress,Family Favourites Feast,CHE,22,22.002546,9,9CHE,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2547,PizzaExpress,Family Favourites Feast,RNP,22,22.002547,1,1RNP,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2548,PizzaExpress,Family Favourites Feast,CMB,21,21.002548,2,2CMB,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2549,PizzaExpress,Family Favourites Feast,NWB,21,21.002549,2,2NWB,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2550,PizzaExpress,Family Favourites Feast,DAL,21,21.00255,3,3DAL,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2551,PizzaExpress,Family Favourites Feast,MK,20,20.002551,12,12MK,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2552,PizzaExpress,Family Favourites Feast,FUL,20,20.002552,9,9FUL,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2553,PizzaExpress,Family Favourites Feast,ELT,20,20.002553,1,1ELT,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2554,PizzaExpress,Family Favourites Feast,WAN,20,20.002554,5,5WAN,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2555,PizzaExpress,Family Favourites Feast,HOR,20,20.002555,5,5HOR,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2556,PizzaExpress,Family Favourites Feast,WOT,20,20.002556,3,3WOT,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2557,PizzaExpress,Family Favourites Feast,BTH,20,20.002557,5,5BTH,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2558,PizzaExpress,Family Favourites Feast,ESTN,19,19.002558,6,6ESTN,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2559,PizzaExpress,Family Favourites Feast,EMH,19,19.002559,1,1EMH,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2560,PizzaExpress,Family Favourites Feast,RTW,19,19.00256,5,5RTW,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2561,PizzaExpress,Family Favourites Feast,DRT,19,19.002561,4,4DRT,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2562,PizzaExpress,Family Favourites Feast,RNF,19,19.002562,1,1RNF,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2563,PizzaExpress,Family Favourites Feast,BAL,19,19.002563,6,6BAL,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2564,PizzaExpress,Family Favourites Feast,KSHY,19,19.002564,2,2KSHY,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2565,PizzaExpress,Family Favourites Feast,HRO,18,18.002565,5,5HRO,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2566,PizzaExpress,Family Favourites Feast,GRC,18,18.002566,1,1GRC,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2567,PizzaExpress,Family Favourites Feast,TON,18,18.002567,1,1TON,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2568,Milano,Family Favourites Feast,MLH,17,17.002568,1,1MLH,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2569,PizzaExpress,Family Favourites Feast,POO,17,17.002569,1,1POO,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2570,PizzaExpress,Family Favourites Feast,VKO,17,17.00257,1,1VKO,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2571,PizzaExpress,Family Favourites Feast,CHI,17,17.002571,11,11CHI,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2572,PizzaExpress,Family Favourites Feast,CHS,17,17.002572,4,4CHS,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2573,PizzaExpress,Family Favourites Feast,CGF,16,16.002573,2,2CGF,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2574,PizzaExpress,Family Favourites Feast,GOD,16,16.002574,1,1GOD,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2575,PizzaExpress,Family Favourites Feast,STK,16,16.002575,1,1STK,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2576,PizzaExpress,Family Favourites Feast,BRT,16,16.002576,2,2BRT,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2577,PizzaExpress,Family Favourites Feast,BSY,15,15.002577,1,1BSY,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2578,PizzaExpress,Family Favourites Feast,WEY,15,15.002578,4,4WEY,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2579,PizzaExpress,Family Favourites Feast,FARN,15,15.002579,4,4FARN,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2580,PizzaExpress,Family Favourites Feast,SAL,15,15.00258,6,6SAL,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2581,PizzaExpress,Family Favourites Feast,OAW,15,15.002581,1,1OAW,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2582,PizzaExpress,Family Favourites Feast,MNG,15,15.002582,1,1MNG,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2583,PizzaExpress,Family Favourites Feast,REI,15,15.002583,10,10REI,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2584,PizzaExpress,Family Favourites Feast,CSC,15,15.002584,3,3CSC,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2585,PizzaExpress,Family Favourites Feast,BAR,15,15.002585,1,1BAR,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2586,PizzaExpress,Family Favourites Feast,MAID,14,14.002586,1,1MAID,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2587,Milano,Family Favourites Feast,RONT,14,14.002587,2,2RONT,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2588,PizzaExpress,Family Favourites Feast,FLE,14,14.002588,1,1FLE,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2589,PizzaExpress,Family Favourites Feast,BTC,12,12.002589,1,1BTC,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2590,PizzaExpress,Family Favourites Feast,BEC,12,12.00259,2,2BEC,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2591,PizzaExpress,Family Favourites Feast,EC,12,12.002591,18,18EC,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2592,Milano,Family Favourites Feast,DDK,12,12.002592,1,1DDK,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2593,PizzaExpress,Family Favourites Feast,HEN,11,11.002593,4,4HEN,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2594,PizzaExpress,Family Favourites Feast,BRME,11,11.002594,1,1BRME,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2595,PizzaExpress,Family Favourites Feast,HEM,11,11.002595,1,1HEM,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2596,PizzaExpress,Family Favourites Feast,WLY,11,11.002596,3,3WLY,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2597,PizzaExpress,Family Favourites Feast,BRS,11,11.002597,13,13BRS,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2598,PizzaExpress,Family Favourites Feast,ALH,11,11.002598,1,1ALH,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2599,PizzaExpress,Family Favourites Feast,WC,11,11.002599,11,11WC,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2600,PizzaExpress,Family Favourites Feast,CHM,11,11.0026,1,1CHM,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2601,PizzaExpress,Family Favourites Feast,CKT,10,10.002601,5,5CKT,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2602,PizzaExpress,Family Favourites Feast,SOU,10,10.002602,9,9SOU,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2603,PizzaExpress,Family Favourites Feast,STAN,10,10.002603,1,1STAN,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2604,PizzaExpress,Family Favourites Feast,SHW,10,10.002604,1,1SHW,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2605,PizzaExpress,Family Favourites Feast,KIN,10,10.002605,18,18KIN,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2606,PizzaExpress,Family Favourites Feast,BKS,10,10.002606,3,3BKS,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2607,PizzaExpress,Family Favourites Feast,CAR,9,9.002607,7,7CAR,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2608,PizzaExpress,Family Favourites Feast,HIT,8,8.002608,2,2HIT,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2609,PizzaExpress,Family Favourites Feast,NHP,8,8.002609,14,14NHP,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2610,PizzaExpress,Family Favourites Feast,WAR,8,8.00261,2,2WAR,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2611,PizzaExpress,Family Favourites Feast,BWD,7,7.002611,1,1BWD,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2612,PizzaExpress,Family Favourites Feast,BRX,6,6.002612,9,9BRX,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2613,PizzaExpress,Family Favourites Feast,BFC,6,6.002613,1,1BFC,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2614,PizzaExpress,Family Favourites Feast,SCC,6,6.002614,10,10SCC,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2615,PizzaExpress,Family Favourites Feast,YOR,6,6.002615,16,16YOR,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2616,PizzaExpress,Family Favourites Feast,BRM,6,6.002616,20,20BRM,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2617,PizzaExpress,Family Favourites Feast,SSEA,6,6.002617,11,11SSEA,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2618,PizzaExpress,Family Favourites Feast,HATF,5,5.002618,3,3HATF,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2619,PizzaExpress,Family Favourites Feast,LBR,5,5.002619,21,21LBR,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2620,PizzaExpress,Family Favourites Feast,WCH,5,5.00262,7,7WCH,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2621,PizzaExpress,Family Favourites Feast,ESH,5,5.002621,5,5ESH,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2622,PizzaExpress,Family Favourites Feast,HCR,4,4.002622,2,2HCR,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2623,PizzaExpress,Family Favourites Feast,LC,4,4.002623,21,21LC,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2624,PizzaExpress,Family Favourites Feast,SHE,4,4.002624,2,2SHE,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2625,PizzaExpress,Family Favourites Feast,EDC,4,4.002625,11,11EDC,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2626,PizzaExpress,Family Favourites Feast,MMS,4,4.002626,21,21MMS,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2627,PizzaExpress,Family Favourites Feast,STDN,3,3.002627,1,1STDN,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2628,Milano,Family Favourites Feast,GAL,3,3.002628,4,4GAL,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2629,PizzaExpress,Family Favourites Feast,WLOO,3,3.002629,2,2WLOO,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2630,PizzaExpress,Family Favourites Feast,EPP,3,3.00263,1,1EPP,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2631,PizzaExpress,Family Favourites Feast,BTE,3,3.002631,1,1BTE,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2632,PizzaExpress,Family Favourites Feast,CRDB,2,2.002632,12,12CRDB,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2633,PizzaExpress,Family Favourites Feast,EST,2,2.002633,6,6EST,,304,43,14%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2634,Las Iguanas,Mixed Bundle For Four,BAS,23,23.002634,5,5BAS,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2635,Las Iguanas,Mixed Bundle For Four,REA,17,17.002635,14,14REA,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2636,Las Iguanas,Mixed Bundle For Four,SOU,15,15.002636,5,5SOU,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2637,Las Iguanas,Mixed Bundle For Four,CLM,14,14.002637,11,11CLM,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2638,Las Iguanas,Mixed Bundle For Four,EAL,13,13.002638,12,12EAL,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2639,Las Iguanas,Mixed Bundle For Four,BRCK,13,13.002639,9,9BRCK,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2640,Las Iguanas,Mixed Bundle For Four,NTG,12,12.00264,12,12NTG,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2641,Las Iguanas,Mixed Bundle For Four,BNC,12,12.002641,25,25BNC,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2642,Las Iguanas,Mixed Bundle For Four,MK,11,11.002642,21,21MK,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2643,Las Iguanas,Mixed Bundle For Four,YOR,11,11.002643,11,11YOR,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2644,Las Iguanas,Mixed Bundle For Four,BRS,10,10.002644,16,16BRS,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2645,Las Iguanas,Mixed Bundle For Four,BRM,9,9.002645,12,12BRM,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2646,Las Iguanas,Mixed Bundle For Four,WAT,9,9.002646,12,12WAT,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2647,Las Iguanas,Mixed Bundle For Four,GRY,8,8.002647,1,1GRY,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2648,Las Iguanas,Mixed Bundle For Four,WEM,8,8.002648,16,16WEM,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2649,Las Iguanas,Mixed Bundle For Four,CAR,7,7.002649,9,9CAR,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2650,Las Iguanas,Mixed Bundle For Four,RLS,7,7.00265,8,8RLS,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2651,Las Iguanas,Mixed Bundle For Four,CAM,7,7.002651,24,24CAM,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2652,Las Iguanas,Mixed Bundle For Four,CRDB,5,5.002652,6,6CRDB,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2653,Las Iguanas,Mixed Bundle For Four,LIV,5,5.002653,10,10LIV,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2654,Las Iguanas,Mixed Bundle For Four,LC,5,5.002654,19,19LC,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2655,Las Iguanas,Mixed Bundle For Four,SSEA,4,4.002655,16,16SSEA,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2656,Las Iguanas,Mixed Bundle For Four,GLC,4,4.002656,13,13GLC,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2657,Las Iguanas,Mixed Bundle For Four,BTH,4,4.002657,21,21BTH,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2658,Las Iguanas,Mixed Bundle For Four,CSC,3,3.002658,13,13CSC,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2659,Las Iguanas,Mixed Bundle For Four,ECC,3,3.002659,11,11ECC,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2660,Las Iguanas,Mixed Bundle For Four,RTHM,2,2.00266,4,4RTHM,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2661,Las Iguanas,Mixed Bundle For Four,CAN,2,2.002661,25,25CAN,,56,1,2%,,Fajitas,84,2,1,1,2,4,,,,Fajitas,2%,12%
2662,Prezzo,Family Dinneroo,REA,6,6.002662,28,28REA,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2663,Prezzo,Family Dinneroo,HRO,6,6.002663,7,7HRO,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2664,Prezzo,Family Dinneroo,UPM,5,5.002664,4,4UPM,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2665,Prezzo,Family Dinneroo,YOR,5,5.002665,19,19YOR,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2666,Prezzo,Family Dinneroo,ESLE,5,5.002666,2,2ESLE,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2667,Prezzo,Family Dinneroo,STEV,5,5.002667,7,7STEV,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2668,Prezzo,Family Dinneroo,WC,4,4.002668,25,25WC,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2669,Prezzo,Family Dinneroo,SUT,4,4.002669,6,6SUT,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2670,Prezzo,Family Dinneroo,FRH,4,4.00267,2,2FRH,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2671,Prezzo,Family Dinneroo,LEA,4,4.002671,1,1LEA,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2672,Prezzo,Family Dinneroo,HEM,3,3.002672,4,4HEM,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2673,Prezzo,Family Dinneroo,BOU,3,3.002673,14,14BOU,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2674,Prezzo,Family Dinneroo,NTG,2,2.002674,29,29NTG,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2675,Prezzo,Family Dinneroo,HATF,2,2.002675,7,7HATF,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2676,Prezzo,Family Dinneroo,STDN,2,2.002676,3,3STDN,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2677,Prezzo,Family Dinneroo,SAL,2,2.002677,19,19SAL,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2678,Prezzo,Family Dinneroo,LC,2,2.002678,28,28LC,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2679,Prezzo,Family Dinneroo,NWTL,2,2.002679,11,11NWTL,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2680,Prezzo,Family Dinneroo,BRT,2,2.00268,9,9BRT,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2681,Prezzo,Family Dinneroo,CAN,2,2.002681,24,24CAN,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2682,Prezzo,Family Dinneroo,UXB,2,2.002682,6,6UXB,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2683,Prezzo,Family Dinneroo,RNF,1,1.002683,4,4RNF,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2684,Prezzo,Family Dinneroo,CHE,1,1.002684,15,15CHE,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2685,Prezzo,Family Dinneroo,LET,1,1.002685,1,1LET,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2686,Prezzo,Family Dinneroo,EPS,1,1.002686,13,13EPS,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2687,Prezzo,Family Dinneroo,BTH,1,1.002687,35,35BTH,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2688,Prezzo,Family Dinneroo,ENF,1,1.002688,8,8ENF,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2689,Prezzo,Family Dinneroo,CAR,1,1.002689,24,24CAR,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2690,Prezzo,Family Dinneroo,WIN,1,1.00269,25,25WIN,,58,2,3%,,Pizza,308,48,23,32,32,15,,,,Pizza,16%,49%
2691,Itsu,hot faves family bundle,ESTN,24,24.002691,4,4ESTN,,102,0,0%,,Noodles,143,3,9,11,12,18,,,,Noodles,2%,37%
2692,Itsu,hot faves family bundle,STA,21,21.002692,7,7STA,,102,0,0%,,Noodles,143,3,9,11,12,18,,,,Noodles,2%,37%
2693,Itsu,hot faves family bundle,OXF,20,20.002693,16,16OXF,,102,0,0%,,Noodles,143,3,9,11,12,18,,,,Noodles,2%,37%
