response_id,source_file,dish_text_raw,mapped_dish_type,mapping_method,is_family_survey,child_reaction_values,is_full_and_happy,included_in_denominator
638,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
640,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family Chicken Katsu,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy",1,1
639,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pad thai or rice bowl,Noodles,anna_map,False,,0,0
641,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chickena and rice bowls,Rice Bowl,anna_map,False,,0,0
628,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken,Grain Bowl,anna_map,False,,0,0
636,POST_ORDER_SURVEY-CONSOLIDATED.csv,Noddles,,unmapped,False,,0,0
642,POST_ORDER_SURVEY-CONSOLIDATED.csv,3,,unmapped,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy",1,0
643,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
644,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
645,POST_ORDER_SURVEY-CONSOLIDATED.csv,The pho soup bundle,Pho,anna_map,False,,0,0
646,POST_ORDER_SURVEY-CONSOLIDATED.csv,Bundle,,unmapped,True,They ate all parts of the dish and were full and happy,1,0
647,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu,Katsu,anna_map,False,,0,0
648,POST_ORDER_SURVEY-CONSOLIDATED.csv,Black Daal and ruby chicken,South Asian / Indian Curry,anna_map,False,,0,0
649,POST_ORDER_SURVEY-CONSOLIDATED.csv,Noodles and rice,Noodles,anna_map,True,"They ate some parts of the dish, but were full and happy",1,1
650,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pho soup, wok fried noodles",Pho,anna_map,False,,0,0
651,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy",1,1
653,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Katsu Curry and some sushi,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy",1,1
654,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry,Katsu,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
655,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pho brisket and noodles,Pho,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
652,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Katsu,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy",1,1
656,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Sticky no chicken and rice, kids Massaman, kids pad thai, Thai crackers",Rice Bowl,anna_map,True,,0,0
657,POST_ORDER_SURVEY-CONSOLIDATED.csv,Don't remember exactly - I think fried rice and soup,Fried Rice,keyword,False,,0,0
658,POST_ORDER_SURVEY-CONSOLIDATED.csv,"2x pho, fried rice and noodles",Pho,anna_map,False,,0,0
659,POST_ORDER_SURVEY-CONSOLIDATED.csv,"chicken, chip",,unmapped,False,,0,0
660,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken rice, chicken noodles",Rice Bowl,anna_map,True,"They ate some parts of the dish, but not as much as I wanted|They ate some parts of the dish, but not as much as I wanted",0,1
661,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken mix and match deal,Grain Bowl,anna_map,False,,0,0
662,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza and pasta and garlic bread,Pizza,anna_map,False,,0,0
663,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken platter,,unmapped,False,,0,0
664,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
667,POST_ORDER_SURVEY-CONSOLIDATED.csv,2 curries and 2 noodles,East Asian Curry,anna_map,False,,0,0
668,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
666,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pizza, gluten free pasta, chicken goujons, salad, dough balls, garlic mozzarella pizza,",Pizza,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
669,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
670,POST_ORDER_SURVEY-CONSOLIDATED.csv,Firecracker chicken bowl,Rice Bowl,anna_map,False,,0,0
671,POST_ORDER_SURVEY-CONSOLIDATED.csv,Sweet and sour chicken family meal,Rice Bowl,anna_map,False,,0,0
673,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
672,POST_ORDER_SURVEY-CONSOLIDATED.csv,Lasagna,Lasagne,anna_map,True,"They tried some parts but didn't eat much at all|They ate some parts of the dish, but not as much as I wanted",0,1
665,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken,Grain Bowl,anna_map,False,,0,0
674,POST_ORDER_SURVEY-CONSOLIDATED.csv,Yasai katsu,Katsu,anna_map,False,,0,0
675,POST_ORDER_SURVEY-CONSOLIDATED.csv,Vegetarian Katsu Curry,Katsu,anna_map,False,,0,0
677,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
678,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
680,POST_ORDER_SURVEY-CONSOLIDATED.csv,Curry night,East Asian Curry,anna_map,False,,0,0
676,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza,Pizza,anna_map,True,,0,0
681,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
682,POST_ORDER_SURVEY-CONSOLIDATED.csv,Sticky chicken and 2 children's meals,Rice Bowl,anna_map,True,"They tried some parts but didn't eat much at all|They ate some parts of the dish, but not as much as I wanted",0,1
683,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Noodles chicken, noodle rice",Noodles,anna_map,False,,0,0
686,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
687,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken and vegan pho,Pho,anna_map,False,,0,0
685,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pepperoni pizza, garlic bread, chicken and mushroom penne",Pizza,anna_map,False,,0,0
684,POST_ORDER_SURVEY-CONSOLIDATED.csv,Noodles,Noodles,anna_map,True,"They ate some parts of the dish, but were full and happy",1,1
689,POST_ORDER_SURVEY-CONSOLIDATED.csv,Noodles and pad thai spring rolls,Noodles,keyword,True,"They ate some parts of the dish, but not as much as I wanted",0,1
690,POST_ORDER_SURVEY-CONSOLIDATED.csv,Dal and paneer,South Asian / Indian Curry,anna_map,False,,0,0
691,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken Berry, Chicken Biryani",Biryani,anna_map,False,,0,0
692,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
696,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
695,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken ruby,South Asian / Indian Curry,anna_map,True,,0,0
693,POST_ORDER_SURVEY-CONSOLIDATED.csv,Vegan family meal,,unmapped,False,,0,0
697,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
694,POST_ORDER_SURVEY-CONSOLIDATED.csv,Ruby Curry,South Asian / Indian Curry,anna_map,False,,0,0
698,POST_ORDER_SURVEY-CONSOLIDATED.csv,Rice stir fry,Rice Bowl,anna_map,True,They tried some parts but didn't eat much at all,0,1
699,POST_ORDER_SURVEY-CONSOLIDATED.csv,I don't remember! A curry of some sort and some sides,East Asian Curry,anna_map,True,,0,0
700,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pad Thai,Noodles,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
701,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chichen and mushroom creamy pesto pasta for 2, lasagne for 2 garlic bread",Pasta,anna_map,False,,0,0
703,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu and Pad Thai,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy",1,1
688,POST_ORDER_SURVEY-CONSOLIDATED.csv,Meal 4,,unmapped,False,,0,0
704,POST_ORDER_SURVEY-CONSOLIDATED.csv,many,,unmapped,False,,0,0
706,POST_ORDER_SURVEY-CONSOLIDATED.csv,Butter chicken,South Asian / Indian Curry,anna_map,True,"They ate some parts of the dish, but were full and happy",1,1
702,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Pho, rice and noodles combo",Pho,anna_map,False,,0,0
679,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza and kids meals,Pizza,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy",1,1
705,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Sticky chicken, chicken green curry, pag tai",East Asian Curry,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
708,POST_ORDER_SURVEY-CONSOLIDATED.csv,Teriyaki chicken,Rice Bowl,anna_map,True,"They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate some parts of the dish, but were full and happy",1,1
709,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pho,Pho,anna_map,False,,0,0
710,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken fried rice, chicken noodle soup & chicken thigh rice",Fried Rice,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
712,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pad thai chickem,Noodles,anna_map,False,,0,0
713,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu Curry,Katsu,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
714,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry,Katsu,anna_map,True,,0,0
715,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
716,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy",1,1
717,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Crispy chicken wings, Pho the whole fam",Pho,keyword,True,"They ate some parts of the dish, but were full and happy",1,1
718,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu chicken and some extras for my parents,Katsu,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
719,POST_ORDER_SURVEY-CONSOLIDATED.csv,Noodles and rice,Noodles,anna_map,False,,0,0
720,POST_ORDER_SURVEY-CONSOLIDATED.csv,ramen,Pho,anna_map,False,,0,0
721,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
722,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
723,POST_ORDER_SURVEY-CONSOLIDATED.csv,Beef chilli and chicken fajitas,Chilli,anna_map,False,,0,0
707,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry,Katsu,anna_map,False,,0,0
724,POST_ORDER_SURVEY-CONSOLIDATED.csv,Shawarma,Grain Bowl,anna_map,False,,0,0
725,POST_ORDER_SURVEY-CONSOLIDATED.csv,veg katsu,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy",1,1
726,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chilli basil chicken, pad thai, sticky chicken",Rice Bowl,anna_map,False,,0,0
727,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken curry, beef curry, chicken noodles and chicken egg fried rice",Noodles,keyword,False,,0,0
728,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family Chicken Katsu,Katsu,anna_map,False,,0,0
711,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken ruby meal and chicken biyrani meal,South Asian / Indian Curry,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
729,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Beef pho, spicy beef pho, kids chicken pho, kids pad thai",Pho,anna_map,False,,0,0
730,POST_ORDER_SURVEY-CONSOLIDATED.csv,Lasagna family pack,Lasagne,keyword,False,,0,0
731,POST_ORDER_SURVEY-CONSOLIDATED.csv,Daal & biryani,Biryani,anna_map,False,,0,0
732,POST_ORDER_SURVEY-CONSOLIDATED.csv,Rice box,Rice Bowl,anna_map,False,,0,0
734,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry,Katsu,anna_map,True,They didn't try any of it|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
735,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Ruby,South Asian / Indian Curry,anna_map,False,,0,0
733,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Teriyaki and katsu,Rice Bowl,anna_map,False,,0,0
596,POST_ORDER_SURVEY-CONSOLIDATED.csv,Curry katsu,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy",1,1
736,POST_ORDER_SURVEY-CONSOLIDATED.csv,Dough balls,,unmapped,False,,0,0
737,POST_ORDER_SURVEY-CONSOLIDATED.csv,pizza & pasta,Pizza,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
738,POST_ORDER_SURVEY-CONSOLIDATED.csv,The halloumi meal,Shawarma,anna_map,False,,0,0
739,POST_ORDER_SURVEY-CONSOLIDATED.csv,Rice and chicken bowls,Rice Bowl,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
740,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken katsu curry,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy",1,1
741,POST_ORDER_SURVEY-CONSOLIDATED.csv,Thai red curry,East Asian Curry,anna_map,False,,0,0
742,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
743,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Sticky Chicken, Noodles and Jasmine Rice",Rice Bowl,anna_map,False,,0,0
744,POST_ORDER_SURVEY-CONSOLIDATED.csv,Ruby curry,South Asian / Indian Curry,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
745,POST_ORDER_SURVEY-CONSOLIDATED.csv,Lasagna and macaroni and cheese.,Lasagne,anna_map,True,"They ate all parts of the dish and were full and happy|They ate some parts of the dish, but were full and happy",1,1
746,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pho bundle,Pho,anna_map,True,They ate all parts of the dish and were full and happy,1,1
747,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pad Thai,Noodles,anna_map,False,,0,0
750,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken pho, spicy tofu & mushroom pho, egg fried rice, tofu noodles",Pho,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate all parts of the dish and were full and happy",1,1
752,POST_ORDER_SURVEY-CONSOLIDATED.csv,Tofu coconut lemongrass curry,East Asian Curry,anna_map,False,,0,0
748,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Kids egg fried rice with chicken, kids mini chicken pho, 2 adult Vietnamese curries",Fried Rice,anna_map,True,"They ate some parts of the dish, but were full and happy|They tried some parts but didn't eat much at all|They ate all parts of the dish and were full and happy",1,1
751,POST_ORDER_SURVEY-CONSOLIDATED.csv,chicken teriyaki poke bowls & salmon tatare poke bowls,Poke,anna_map,True,,0,0
754,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
753,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Katsu,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy",1,1
757,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pad Thai,Noodles,anna_map,False,,0,0
755,POST_ORDER_SURVEY-CONSOLIDATED.csv,2x chicken poke bowls & 2x salmon poke bowls,Poke,anna_map,True,,0,0
758,POST_ORDER_SURVEY-CONSOLIDATED.csv,sushi platter,Sushi,anna_map,False,,0,0
759,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
761,POST_ORDER_SURVEY-CONSOLIDATED.csv,The salmon sushi platters,Sushi,anna_map,True,,0,0
762,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken berry,Biryani,anna_map,False,,0,0
756,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken katsu currey,Katsu,anna_map,True,They tried some parts but didn't eat much at all,0,1
763,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
764,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
766,POST_ORDER_SURVEY-CONSOLIDATED.csv,Family meal - deliveroo family meal katsu curry,Katsu,anna_map,False,,0,0
767,POST_ORDER_SURVEY-CONSOLIDATED.csv,Halloumi flatbreads,Shawarma,anna_map,True,"They ate some parts of the dish, but were full and happy",1,1
768,POST_ORDER_SURVEY-CONSOLIDATED.csv,Vegatsu katsu curry,Katsu,anna_map,True,"They ate some parts of the dish, but not as much as I wanted|They ate some parts of the dish, but not as much as I wanted|They ate some parts of the dish, but not as much as I wanted",0,1
765,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza & Lasagne,Pizza,anna_map,True,,0,0
769,POST_ORDER_SURVEY-CONSOLIDATED.csv,Noodles and rice,Noodles,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy",1,1
770,POST_ORDER_SURVEY-CONSOLIDATED.csv,Picked chicken and ceasar salad set,Protein & Veg,anna_map,False,,0,0
771,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza and lasagne,Pizza,anna_map,True,"They ate some parts of the dish, but were full and happy|They tried some parts but didn't eat much at all",1,1
774,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
773,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Rice bowls (katsu, teriyaki)",Rice Bowl,anna_map,False,,0,0
775,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken curry,East Asian Curry,anna_map,False,,0,0
776,POST_ORDER_SURVEY-CONSOLIDATED.csv,Lasagna and salad,Lasagne,anna_map,False,,0,0
777,POST_ORDER_SURVEY-CONSOLIDATED.csv,Sticky chicken share cheeky sticky chicken child chicken pad Thai,RIce Bowl,anna_map,True,,0,0
778,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,True,,0,0
772,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken meal,Grain Bowl,anna_map,True,"They ate some parts of the dish, but were full and happy|They ate some parts of the dish, but were full and happy",1,1
779,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu Curry,Katsu,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
782,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken curry, rice, Dahl, poppadoms",South Asian / Indian Curry,anna_map,False,,0,0
783,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Spicy Chicken Pho, Beef Pho, Chicken Fried rice, chicken noodles",Pho,anna_map,False,,0,0
780,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
784,POST_ORDER_SURVEY-CONSOLIDATED.csv,Fajitas,Fajitas,anna_map,True,,0,0
785,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza pasta,Pizza,anna_map,True,,0,0
760,POST_ORDER_SURVEY-CONSOLIDATED.csv,curry dishes (don't remember exactly),South Asian / Indian Curry,keyword,True,They ate all parts of the dish and were full and happy,1,1
787,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza,Pizza,anna_map,True,They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy|They ate all parts of the dish and were full and happy,1,1
789,POST_ORDER_SURVEY-CONSOLIDATED.csv,,,,False,,0,0
788,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Berry Britannia,Biryani,anna_map,False,,0,0
786,POST_ORDER_SURVEY-CONSOLIDATED.csv,Pizza pasta garlic bread,Pizza,anna_map,True,,0,0
790,POST_ORDER_SURVEY-CONSOLIDATED.csv,Lemongrass curries and rice,East Asian Curry,anna_map,True,"They ate some parts of the dish, but not as much as I wanted",0,1
791,POST_ORDER_SURVEY-CONSOLIDATED.csv,Mac + cheese & tomato red pepper rigatoni,Pasta,anna_map,False,,0,0
792,POST_ORDER_SURVEY-CONSOLIDATED.csv,Chicken Katsu Curry,Katsu,anna_map,False,,0,0
781,POST_ORDER_SURVEY-CONSOLIDATED.csv,"Chicken pho, brisket pho, spring rolls, chicken curry dish",Pho,keyword,False,,0,0
794,POST_ORDER_SURVEY-CONSOLIDATED.csv,"sticky chicken, basil chicken, massaman",Rice Bowl,anna_map,False,,0,0
793,POST_ORDER_SURVEY-CONSOLIDATED.csv,Katsu curry chicken and chicken teriyaki and rice,Katsu,anna_map,True,"They ate some parts of the dish, but were full and happy",1,1
749,POST_ORDER_SURVEY-CONSOLIDATED.csv,Fajitas for 3,Fajitas,anna_map,False,,0,0
795,POST_ORDER_SURVEY-CONSOLIDATED.csv,Rice bowl,Rice Bowl,anna_map,True,They ate all parts of the dish and were full and happy,1,1
796,POST_ORDER_SURVEY-CONSOLIDATED.csv,"beef brisket phos, 2 children fried rice",Pho,anna_map,False,,0,0
797,POST_ORDER_SURVEY-CONSOLIDATED.csv,Ruby Chicken,South Asian / Indian Curry,anna_map,False,,0,0
